D0,F1,D2,F3,D4,F5,F6,Label
1,1,0,1,0,0,0,1
0,0,1,1,0,1,1,1
1,1,0,0,1,1,0,0
1,1,0,1,0,1,0,1
1,0,0,1,0,1,0,1
1,0,1,1,1,0,0,1
0,1,1,1,1,0,1,0
1,1,1,1,0,0,0,0
0,1,1,1,1,1,1,0
1,1,0,0,1,0,0,0
1,1,0,1,1,0,0,0
1,0,1,0,0,1,0,0
0,1,0,1,0,1,0,0
1,1,1,0,0,1,0,0
1,0,1,1,0,1,1,0
1,0,0,1,0,0,1,1
1,0,1,1,0,1,0,0
1,1,1,1,0,0,0,0
0,1,0,0,1,1,0,1
1,1,0,1,1,0,1,0
0,1,0,1,0,1,0,0
1,0,1,1,0,1,1,0
0,1,1,0,0,0,0,1
0,0,1,1,0,0,0,1
1,0,0,1,0,1,1,1
1,0,0,0,1,0,0,0
1,0,1,1,0,1,0,0
0,0,1,1,0,0,1,1
0,0,1,0,1,1,0,0
0,1,0,0,0,1,0,0
0,0,1,1,0,1,0,1
1,1,0,1,0,0,1,1
0,1,1,1,0,0,1,1
0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0
0,0,1,1,0,1,0,1
0,1,1,1,1,0,1,0
1,0,0,1,0,1,1,1
1,0,0,1,0,1,0,1
1,1,0,0,0,1,1,1
0,1,1,1,0,0,0,1
0,1,0,1,1,1,0,1
0,1,0,1,1,1,0,1
1,0,1,0,0,1,1,0
1,1,0,0,0,1,1,1
1,0,1,1,0,1,1,0
0,0,0,1,1,0,0,1
0,1,0,1,0,0,1,0
1,1,0,1,0,1,0,1
0,1,0,1,1,1,0,1
1,1,0,1,1,1,1,0
0,1,1,0,0,0,0,1
0,0,1,1,0,1,0,1
1,1,0,0,1,1,0,0
1,0,0,1,1,0,0,0
1,1,0,1,0,1,1,1
1,0,1,0,0,0,1,0
1,0,1,1,1,0,0,1
0,1,1,1,0,0,0,1
1,1,1,1,0,0,1,0
0,1,0,1,1,0,1,1
0,1,0,0,0,1,0,0
1,0,1,1,1,0,0,1
0,0,0,0,1,1,1,1
1,1,0,0,0,1,1,1
0,1,1,0,1,0,0,0
1,1,1,1,1,1,0,1
1,1,0,0,1,0,0,0
1,0,0,0,0,1,0,1
1,1,0,1,0,1,0,1
0,0,1,1,0,1,1,1
0,1,0,1,0,0,0,0
1,0,1,1,0,0,1,0
1,1,0,0,1,1,0,0
1,0,0,1,0,1,1,1
0,1,0,0,1,1,0,1
1,1,1,1,0,1,0,0
0,1,0,1,0,0,1,0
1,1,1,0,0,1,1,0
0,0,0,1,0,0,1,0
1,1,0,1,0,0,0,1
0,1,0,0,0,1,1,0
1,0,0,0,1,1,0,0
0,1,1,1,1,0,0,0
0,1,0,0,1,0,0,1
0,1,1,0,1,0,1,0
1,0,1,0,0,0,1,0
1,1,0,1,0,1,1,1
1,1,0,0,0,0,1,1
1,1,1,1,0,1,1,0
0,1,0,1,1,0,0,1
1,1,0,1,1,1,0,0
0,0,0,1,1,0,1,1
0,1,0,0,0,1,0,0
0,0,0,1,1,1,1,1
0,0,0,0,1,1,0,1
1,1,1,0,1,1,0,1
1,1,0,0,0,0,0,1
0,0,1,1,0,0,0,1
1,1,0,0,0,1,0,1
0,0,1,1,1,0,1,0
1,0,0,0,0,1,0,1
1,0,1,1,0,1,0,0
0,0,1,1,1,1,1,0
0,1,0,0,1,0,0,1
0,1,1,1,0,1,0,1
1,1,1,1,0,1,1,0
0,1,0,1,1,1,1,1
0,0,0,1,0,1,0,0
0,1,1,0,0,0,0,1
1,0,1,1,1,1,0,1
0,0,1,0,0,1,1,1
0,1,0,0,1,0,1,1
1,0,1,1,0,1,1,0
1,1,0,0,1,1,0,0
0,1,0,1,0,0,1,0
1,0,0,0,0,0,1,1
1,1,1,1,0,1,0,0
1,0,1,1,1,1,1,1
1,0,1,1,0,1,0,0
0,1,0,1,1,1,0,1
0,1,0,1,0,0,1,0
1,0,0,0,1,0,0,0
1,0,0,1,1,1,1,0
0,0,0,1,1,1,1,1
0,0,0,1,0,1,0,0
0,1,0,0,1,0,1,1
1,1,1,1,1,1,1,1
1,1,1,0,1,1,0,1
0,0,1,1,1,1,1,0
0,1,1,1,0,0,0,1
1,0,0,1,1,0,0,0
1,0,1,1,0,1,1,0
1,0,0,1,0,0,1,1
1,1,0,0,1,1,0,0
0,1,1,1,0,0,0,1
1,0,0,1,0,0,1,1
1,1,1,0,1,0,1,1
1,0,0,0,0,1,1,1
0,1,0,0,0,1,1,0
1,1,1,1,0,0,0,0
1,0,1,0,1,1,1,1
1,1,0,1,0,0,1,1
1,1,0,0,0,0,1,1
0,1,0,1,1,1,1,1
0,0,0,0,1,1,0,1
0,0,1,0,0,1,0,1
1,1,1,0,0,1,1,0
0,1,0,1,0,0,1,0
0,1,0,1,0,1,0,0
0,0,1,0,0,1,0,1
0,1,1,1,1,1,0,0
1,1,0,1,1,0,0,0
0,0,1,1,0,0,0,1
1,0,1,1,0,1,1,0
1,1,0,1,1,1,1,0
1,0,0,0,0,1,0,1
1,0,0,1,0,1,1,1
0,1,0,0,1,1,0,1
1,0,1,0,1,0,1,1
0,0,1,1,0,0,1,1
0,1,1,1,0,0,1,1
0,1,0,0,1,0,1,1
0,1,1,0,0,0,0,1
0,0,0,0,1,1,1,1
1,0,1,0,0,0,0,0
0,1,1,1,1,1,0,0
1,0,0,0,0,0,1,1
0,1,0,1,0,1,1,0
0,0,1,1,0,0,1,1
1,0,1,0,0,1,1,0
1,1,1,1,1,0,0,1
0,0,0,1,1,1,1,1
1,1,1,0,1,1,1,1
0,1,1,0,1,0,1,0
0,0,1,0,0,0,1,1
1,0,0,1,1,1,1,0
1,1,0,0,1,0,1,0
1,0,0,0,0,0,1,1
0,0,1,0,1,1,0,0
0,0,0,0,1,0,1,1
0,0,1,0,1,0,0,0
1,0,1,0,0,0,1,0
0,1,0,1,1,1,1,1
1,1,0,1,1,0,1,0
0,1,1,0,1,0,1,0
0,1,0,1,0,1,0,0
1,0,1,0,0,1,0,0
1,0,1,1,0,1,1,0
1,0,1,0,1,0,1,1
0,0,0,1,1,0,1,1
1,0,0,0,1,0,1,0
0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,1
0,0,0,0,1,1,0,1
1,0,0,1,1,1,1,0
1,0,0,1,1,0,1,0
0,1,1,1,0,1,1,1
1,0,0,0,0,1,0,1
1,0,1,1,0,0,0,0
0,0,1,1,0,0,1,1
1,1,0,1,1,1,1,0
0,0,0,1,1,1,1,1
1,0,0,0,1,1,1,0
0,1,0,0,0,0,1,0
0,1,0,0,1,0,1,1
0,0,1,1,0,0,1,1
1,1,0,1,1,1,0,0
1,0,0,0,0,1,1,1
0,0,0,1,1,1,0,1
1,1,1,0,0,0,0,0
0,1,1,1,0,1,1,1
0,0,0,0,0,0,0,0
1,1,0,0,1,0,1,0
1,1,0,0,0,0,1,1
0,1,0,1,0,1,1,0
0,0,1,0,1,0,1,0
1,0,0,0,0,0,0,1
1,1,0,1,1,0,1,0
0,1,0,1,1,0,1,1
0,1,0,0,1,0,1,1
0,1,1,0,0,0,0,1
1,0,0,1,1,1,0,0
1,1,1,1,1,0,1,1
1,0,0,0,0,1,1,1
1,0,1,0,1,0,0,1
0,1,0,1,0,1,1,0
0,1,1,1,1,1,1,0
1,0,1,1,1,1,1,1
0,0,1,0,1,0,1,0
0,1,0,0,1,0,0,1
1,1,0,0,1,0,1,0
1,0,1,0,1,0,1,1
0,0,0,1,1,1,1,1
1,0,1,1,0,0,0,0
0,0,1,0,1,1,0,0
1,0,1,1,0,0,1,0
0,1,0,0,1,0,1,1
0,0,1,1,0,0,0,1
1,0,1,1,0,0,0,0
0,1,1,1,1,1,1,0
1,1,0,0,0,1,1,1
0,1,1,1,1,0,0,0
1,1,1,0,1,0,1,1
1,1,0,1,0,0,0,1
1,1,1,0,1,0,1,1
0,1,0,1,1,1,0,1
0,0,0,1,1,0,1,1
1,1,1,1,1,1,1,1
0,1,0,1,0,1,0,0
0,1,0,1,1,0,1,1
1,1,1,0,1,1,0,1
0,0,1,0,0,0,0,1
0,1,1,0,0,1,0,1
1,0,1,1,0,1,0,0
0,0,1,1,0,0,1,1
0,0,1,0,0,0,0,1
1,0,1,1,0,0,0,0
0,1,1,1,0,1,0,1
0,1,0,0,1,1,0,1
1,0,0,1,1,1,1,0
1,0,0,0,0,0,0,1
1,0,0,0,1,1,0,0
1,0,1,0,0,1,1,0
1,1,1,1,1,0,1,1
1,1,0,0,1,1,0,0
0,0,1,0,1,1,1,0
1,0,0,1,0,0,1,1
1,1,0,1,1,0,0,0
1,0,1,1,1,0,1,1
1,1,0,1,0,1,1,1
1,0,1,0,0,1,0,0
0,1,1,1,1,1,0,0
0,0,0,1,0,1,1,0
0,0,0,1,0,0,0,0
0,1,1,0,1,1,0,0
0,0,1,0,0,1,0,1
0,1,1,0,1,0,0,0
0,1,1,1,1,0,1,0
0,1,1,0,0,1,1,1
1,1,1,0,1,1,1,1
1,1,0,1,1,1,0,0
0,0,0,0,1,0,0,1
0,1,1,1,1,0,1,0
0,0,0,1,0,0,1,0
1,1,1,1,0,1,0,0
0,1,0,1,1,1,0,1
1,0,0,1,1,1,1,0
1,1,1,1,1,1,1,1
0,1,0,1,0,0,0,0
0,1,0,1,0,0,1,0
1,0,1,1,1,0,1,1
1,0,1,0,1,0,0,1
1,0,1,1,1,1,1,1
1,1,1,1,0,0,0,0
0,0,1,1,1,1,1,0
0,1,1,1,0,1,0,1
1,1,0,1,0,0,0,1
1,1,1,0,0,1,1,0
1,0,1,0,0,0,0,0
1,0,1,0,1,1,0,1
1,0,0,0,0,1,0,1
1,1,1,0,1,1,1,1
1,0,1,1,0,1,0,0
0,0,0,0,0,0,1,0
0,0,1,0,1,1,1,0
0,0,1,0,1,1,1,0
0,1,1,0,1,0,0,0
1,1,1,0,0,0,0,0
0,0,0,1,0,1,0,0
1,1,0,0,1,0,0,0
1,1,0,0,0,1,0,1
0,1,1,0,0,1,0,1
0,0,1,0,0,1,1,1
1,0,0,0,0,1,0,1
1,0,1,1,1,1,1,1
0,1,0,1,1,0,0,1
1,0,1,1,0,1,0,0
0,0,1,0,1,1,0,0
1,0,0,0,1,1,1,0
1,1,1,0,0,1,0,0
1,0,1,0,0,1,0,0
1,0,1,1,0,1,1,0
1,0,0,1,0,0,0,1
0,1,1,0,1,1,1,0
0,0,0,1,1,1,1,1
0,0,1,1,0,1,1,1
0,0,1,0,0,0,1,1
0,0,0,0,1,0,0,1
0,1,0,0,1,0,1,1
0,1,1,1,1,0,0,0
1,1,0,1,1,1,1,0
0,0,1,0,0,1,1,1
0,0,1,0,0,1,1,1
1,1,0,1,0,0,0,1
0,1,1,0,1,1,1,0
1,1,0,1,1,0,0,0
1,1,0,1,1,0,0,0
1,0,0,1,1,0,1,0
1,1,0,1,1,1,1,0
1,1,0,1,1,0,0,0
0,0,1,1,1,1,1,0
0,1,0,1,1,0,0,1
1,0,0,1,1,1,0,0
0,1,1,1,1,1,0,0
0,0,0,0,1,1,0,1
0,1,0,0,0,1,0,0
1,0,0,1,1,1,0,0
0,0,1,1,0,1,1,1
1,0,1,0,1,0,0,1
0,0,1,0,1,1,1,0
0,1,1,0,1,1,1,0
1,1,1,0,1,0,0,1
0,1,1,0,0,0,1,1
1,1,0,0,1,0,0,0
1,0,0,0,1,1,0,0
1,1,0,1,0,1,1,1
1,0,0,1,0,0,1,1
1,0,0,0,0,1,0,1
1,0,0,0,1,1,0,0
0,0,0,1,1,0,0,1
1,0,0,1,1,1,0,0
0,1,1,1,1,1,1,0
1,1,0,0,0,1,0,1
0,1,0,0,0,0,0,0
0,0,1,1,1,1,0,0
0,1,0,1,0,0,1,0
0,1,1,1,0,0,0,1
0,1,0,1,0,0,0,0
1,1,0,1,0,1,1,1
1,1,1,1,0,0,1,0
1,1,1,1,1,0,1,1
1,1,1,0,1,0,0,1
1,0,0,1,1,1,0,0
0,0,1,0,0,0,0,1
1,1,0,0,1,1,1,0
1,1,1,1,1,0,0,1
0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,0
1,1,1,1,1,0,0,1
1,1,1,0,1,1,1,1
0,1,1,0,0,0,0,1
1,0,0,0,1,1,1,0
0,1,1,0,1,0,0,0
1,0,1,0,1,1,1,1
0,0,0,1,1,0,1,1
1,1,0,0,1,0,0,0
0,1,0,1,0,1,0,0
0,1,0,1,0,1,0,0
0,0,0,1,0,0,1,0
1,1,0,1,1,1,0,0
0,0,0,1,0,1,1,0
0,0,0,1,0,1,0,0
1,1,1,0,0,1,1,0
0,0,1,1,0,1,1,1
1,0,1,0,0,1,0,0
1,1,1,1,0,1,0,0
0,1,1,1,0,1,0,1
0,0,1,1,0,0,0,1
1,0,0,1,1,1,0,0
0,1,0,0,0,0,0,0
1,1,1,1,1,0,1,1
1,1,1,1,1,0,1,1
1,0,1,0,0,0,1,0
1,0,1,0,0,1,0,0
1,0,1,0,1,0,1,1
0,1,0,1,1,1,1,1
0,1,0,1,1,1,0,1
1,1,0,1,0,0,1,1
0,0,0,0,1,1,0,1
0,1,1,0,1,1,1,0
0,1,1,0,1,1,0,0
0,0,0,1,1,0,1,1
1,1,1,0,1,0,1,1
0,0,0,0,1,1,1,1
1,0,0,0,0,0,1,1
1,0,0,0,1,1,1,0
0,1,1,0,1,1,0,0
0,0,0,1,0,1,1,0
0,1,1,0,0,1,1,1
0,1,0,0,0,1,1,0
0,1,1,0,0,0,0,1
0,1,0,0,1,1,1,1
0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0
0,0,1,1,0,1,1,1
0,0,0,0,1,0,0,1
1,0,0,1,1,0,0,0
1,1,0,0,1,1,0,0
1,0,1,1,0,1,0,0
0,0,0,1,1,0,1,1
1,0,1,0,0,0,1,0
0,1,1,1,0,0,0,1
1,1,0,0,0,1,1,1
1,1,1,0,0,0,1,0
0,0,0,1,1,0,1,1
1,1,0,1,1,0,1,0
0,0,1,1,0,0,1,1
1,0,1,0,0,1,0,0
0,1,1,0,0,1,0,1
0,0,1,0,0,1,1,1
1,1,1,0,1,1,1,1
1,1,0,1,0,0,1,1
1,1,0,0,0,1,1,1
0,1,1,1,0,0,1,1
1,0,1,1,1,1,1,1
0,1,0,1,0,0,1,0
1,1,0,0,1,0,0,0
1,1,0,1,1,1,1,0
1,1,1,1,1,1,1,1
0,1,0,0,0,0,0,0
0,1,0,0,1,1,0,1
1,1,0,0,0,1,0,1
0,1,1,1,0,1,0,1
0,0,0,0,1,1,0,1
1,1,1,0,0,0,0,0
0,0,0,0,1,1,0,1
1,0,0,0,1,1,0,0
1,1,1,0,1,1,1,1
1,1,0,1,1,1,1,0
1,1,1,1,0,0,1,0
1,0,1,1,0,0,1,0
0,1,1,0,0,1,0,1
1,0,1,1,1,0,1,1
1,0,1,0,1,1,1,1
1,1,1,1,1,0,0,1
1,0,0,1,1,0,0,0
0,0,0,1,1,1,1,1
1,1,1,0,1,1,0,1
1,1,0,1,0,1,0,1
1,1,1,0,0,1,0,0
1,0,0,1,0,1,0,1
1,0,0,1,0,0,1,1
0,1,1,1,1,1,0,0
1,1,1,0,0,0,1,0
0,0,1,1,0,0,0,1
0,1,1,0,1,1,1,0
1,1,0,1,1,1,1,0
0,1,0,0,0,0,1,0
0,0,1,0,1,0,1,0
0,0,0,0,1,0,1,1
1,0,1,1,0,0,1,0
1,1,1,1,0,0,0,0
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
0,1,1,0,0,1,0,1
1,1,0,0,1,1,1,0
1,1,0,0,0,1,1,1
0,1,1,0,0,1,0,1
0,1,0,1,0,1,0,0
1,0,0,0,1,1,0,0
1,0,1,0,1,1,1,1
1,0,0,0,0,1,1,1
0,1,0,0,0,1,0,0
1,1,1,0,1,1,0,1
0,1,1,1,1,1,1,0
1,1,0,0,0,1,0,1
1,0,0,1,0,0,0,1
0,0,1,0,0,0,1,1
0,1,1,1,0,1,1,1
0,1,0,0,1,0,0,1
1,0,0,0,1,0,1,0
1,0,1,1,0,0,0,0
0,0,1,0,0,1,1,1
1,0,1,0,1,1,0,1
1,0,1,1,1,0,0,1
1,1,0,1,1,0,1,0
1,0,1,1,0,0,0,0
1,0,1,1,1,0,0,1
0,0,1,1,1,0,1,0
0,0,0,0,1,1,1,1
1,0,1,0,1,0,1,1
1,1,1,0,0,1,1,0
1,0,0,1,0,1,1,1
0,0,0,1,1,0,1,1
1,0,1,1,1,0,1,1
1,1,1,1,0,0,0,0
0,0,0,1,1,1,1,1
1,0,1,1,1,1,0,1
1,1,1,0,0,0,0,0
1,1,1,1,1,0,1,1
0,0,1,1,0,1,0,1
1,1,0,0,0,1,0,1
0,0,0,1,0,0,1,0
1,0,1,0,0,0,0,0
0,0,0,0,1,1,1,1
1,1,1,0,1,1,1,1
1,0,1,1,0,0,0,0
1,0,1,0,0,1,0,0
1,0,1,0,1,1,1,1
0,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,1
1,1,1,0,1,0,0,1
1,0,0,0,0,0,0,1
0,0,1,1,1,1,1,0
0,1,0,0,0,0,1,0
0,1,0,1,0,1,0,0
0,0,1,0,1,1,0,0
0,0,1,0,0,1,0,1
0,1,0,1,1,0,1,1
0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0
1,1,0,1,0,1,0,1
1,1,0,1,0,1,1,1
0,1,0,0,1,1,0,1
0,1,0,1,1,0,0,1
0,1,1,0,0,1,1,1
0,1,1,1,0,1,0,1
0,0,1,1,0,0,0,1
0,1,1,0,0,1,0,1
0,0,0,1,0,1,1,0
1,0,0,1,1,1,1,0
0,0,1,1,0,1,0,1
0,0,0,1,1,1,0,1
1,1,1,1,1,0,1,1
1,1,0,0,0,0,1,1
0,1,0,1,1,1,0,1
0,1,0,0,1,1,1,1
1,1,0,0,0,0,0,1
0,1,0,1,1,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,1
0,1,1,0,1,1,0,0
0,1,0,1,0,1,0,0
1,1,0,1,1,1,1,0
0,1,0,0,1,0,1,1
0,0,1,0,0,0,1,1
0,0,1,0,1,1,0,0
1,0,0,1,0,1,0,1
1,1,0,1,1,1,1,0
0,0,1,0,0,1,1,1
0,1,0,0,1,0,0,1
1,0,0,1,0,0,1,1
0,0,1,1,1,0,1,0
0,0,0,1,0,0,1,0
0,0,0,0,1,1,0,1
1,0,1,0,0,1,0,0
1,0,1,0,1,1,0,1
0,1,0,0,1,1,0,1
0,1,0,0,1,1,1,1
1,0,1,1,1,1,1,1
0,1,0,0,1,0,0,1
1,0,0,0,1,0,1,0
1,1,0,1,1,1,0,0
0,1,0,1,1,0,0,1
1,0,0,0,1,0,1,0
0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,1
0,1,1,1,1,0,1,0
1,1,0,0,0,1,1,1
1,0,0,0,0,0,1,1
0,0,0,1,0,1,0,0
1,0,0,0,1,1,0,0
0,1,1,0,0,0,1,1
1,1,1,1,1,0,0,1
0,0,0,0,1,1,1,1
0,0,1,0,0,1,0,1
0,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0
1,0,0,0,0,0,0,1
0,1,1,0,0,0,0,1
0,0,0,1,1,0,0,1
0,0,1,0,1,1,1,0
1,1,0,1,0,0,0,1
1,1,1,0,1,0,1,1
1,0,0,0,0,0,1,1
1,0,0,1,1,0,1,0
1,0,0,1,1,0,1,0
1,0,1,0,0,1,0,0
1,0,0,1,0,0,0,1
0,1,1,0,1,1,1,0
0,1,1,0,0,1,1,1
1,1,1,0,1,1,1,1
0,0,1,1,1,0,0,0
0,0,1,0,0,0,0,1
0,1,0,0,0,1,0,0
1,0,0,0,1,0,1,0
0,0,1,0,1,0,0,0
0,1,1,0,1,1,0,0
1,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0
0,1,0,1,0,1,0,0
1,0,0,0,1,1,0,0
1,1,1,1,1,0,0,1
0,0,1,0,1,1,1,0
0,0,0,0,1,0,1,1
0,1,0,0,0,1,0,0
0,0,1,1,0,0,0,1
0,1,1,0,0,0,1,1
0,1,1,1,0,0,0,1
0,0,0,0,1,0,1,1
1,0,0,0,0,1,1,1
0,1,0,1,1,1,0,1
0,0,1,0,0,0,0,1
0,1,0,0,1,1,1,1
1,0,0,0,0,0,0,1
1,0,0,0,1,1,1,0
0,0,0,0,1,1,1,1
1,0,1,1,0,1,0,0
0,1,1,0,0,1,1,1
0,0,1,0,0,0,0,1
0,1,0,0,0,1,1,0
0,1,0,0,0,0,1,0
0,0,0,1,1,0,0,1
1,0,1,1,0,1,1,0
1,0,1,1,1,1,0,1
1,1,0,0,0,1,0,1
0,0,1,1,1,0,1,0
0,1,0,1,1,0,0,1
0,0,0,0,0,1,0,0
1,1,0,0,0,1,0,1
1,0,0,1,0,1,1,1
1,0,0,0,1,1,0,0
0,1,0,1,1,0,1,1
0,0,0,1,1,0,1,1
0,1,1,1,1,0,1,0
0,1,1,1,0,0,1,1
1,0,1,1,0,1,1,0
1,0,0,0,0,0,1,1
0,1,1,1,0,1,1,1
0,0,1,1,1,0,0,0
1,1,1,0,0,0,1,0
1,1,0,1,1,0,1,0
1,0,1,0,0,0,0,0
1,1,0,1,0,1,1,1
0,0,1,0,1,1,1,0
1,0,1,0,0,0,0,0
1,1,1,0,1,1,1,1
1,0,0,1,1,0,0,0
0,1,1,1,1,1,1,0
1,1,0,1,0,0,0,1
1,1,0,1,0,1,1,1
0,0,1,1,1,0,1,0
1,1,0,0,0,0,0,1
0,1,0,1,0,0,0,0
1,1,1,0,1,0,0,1
0,0,1,0,0,0,1,1
1,0,1,1,1,0,1,1
0,0,1,0,0,0,1,1
0,0,1,0,0,1,1,1
1,1,0,0,0,0,1,1
1,0,1,1,1,1,0,1
1,0,0,0,0,1,0,1
0,1,1,0,1,1,1,0
1,0,1,1,0,0,1,0
0,0,0,0,1,0,1,1
1,0,1,1,1,0,1,1
1,1,1,1,1,0,1,1
0,1,1,0,1,0,0,0
1,1,0,0,0,0,1,1
0,1,0,1,1,1,0,1
0,0,1,0,1,1,1,0
0,0,0,1,0,1,1,0
1,0,1,0,1,0,1,1
1,0,0,0,1,1,0,0
1,1,0,0,0,1,0,1
0,0,1,1,0,1,1,1
0,1,0,0,0,0,1,0
1,1,1,1,1,0,0,1
1,0,0,0,1,0,1,0
1,1,0,1,1,0,1,0
1,0,1,1,0,0,0,0
0,0,0,0,1,0,1,1
0,1,0,0,0,1,0,0
0,0,0,0,0,1,1,0
1,1,0,0,1,0,0,0
1,0,1,0,0,1,0,0
1,0,1,0,0,0,0,0
0,0,0,1,1,0,1,1
1,1,1,1,0,0,0,0
0,0,1,0,1,1,1,0
1,0,0,1,1,1,0,0
1,1,0,1,1,0,1,0
1,1,1,0,0,1,1,0
1,0,0,1,0,1,0,1
0,1,1,1,0,1,1,1
0,0,0,0,1,1,0,1
1,1,0,1,0,0,0,1
0,0,0,0,1,0,1,1
0,1,1,1,1,1,0,0
0,0,1,0,1,1,1,0
0,0,0,1,0,0,1,0
1,0,0,1,0,1,0,1
0,1,0,0,1,1,0,1
1,1,1,0,0,1,1,0
0,1,0,0,1,0,0,1
1,1,1,1,1,1,0,1
0,0,0,1,0,0,0,0
0,0,0,1,0,1,0,0
1,1,1,1,1,1,0,1
1,0,1,1,1,1,1,1
1,1,1,1,0,1,0,0
1,0,0,1,0,0,0,1
1,1,0,0,0,0,0,1
0,0,1,0,1,1,0,0
0,0,1,1,0,0,0,1
0,0,0,1,0,0,0,0
1,0,0,1,0,1,0,1
1,1,0,1,1,0,0,0
0,1,1,1,0,1,0,1
0,0,1,1,0,1,0,1
1,0,0,1,1,0,0,0
1,0,1,1,1,0,0,1
0,1,1,0,1,1,0,0
0,0,0,1,0,0,0,0
0,0,1,1,0,0,0,1
1,1,1,1,0,0,1,0
0,1,1,1,1,0,0,0
1,0,0,0,1,1,1,0
1,0,1,0,0,1,1,0
0,1,1,1,1,0,0,0
1,1,1,1,1,1,1,1
0,0,0,1,0,0,1,0
1,1,1,0,1,0,0,1
0,0,0,1,0,1,0,0
0,0,1,0,0,1,0,1
1,1,0,1,1,0,0,0
1,0,0,0,1,1,0,0
1,0,1,0,1,1,0,1
0,0,0,1,1,1,1,1
0,1,1,1,1,1,1,0
1,1,1,1,1,1,0,1
1,0,0,1,0,1,1,1
1,0,0,0,1,0,0,0
0,1,0,1,0,1,1,0
0,1,1,1,0,1,1,1
0,0,1,0,1,0,0,0
0,0,1,0,0,0,0,1
0,1,0,1,0,1,0,0
1,1,0,1,0,1,0,1
0,0,0,0,1,0,0,1
1,1,1,0,0,0,0,0
0,0,1,0,0,0,1,1
0,0,1,0,0,0,0,1
0,1,0,1,0,0,0,0
0,0,1,1,0,1,0,1
0,1,1,1,0,0,0,1
0,1,1,1,1,1,0,0
0,1,1,0,0,0,0,1
0,0,0,0,0,1,1,0
1,1,1,1,1,1,1,1
1,0,1,0,0,0,1,0
0,0,0,1,0,1,0,0
1,0,1,1,0,1,1,0
1,1,0,1,1,1,0,0
0,0,0,1,0,0,1,0
1,0,1,1,1,0,1,1
0,0,0,1,0,1,0,0
1,0,0,0,0,1,0,1
0,0,1,0,0,0,1,1
0,1,0,0,1,1,0,1
0,0,0,1,1,0,0,1
0,1,1,0,1,0,1,0
1,0,1,1,1,0,1,1
0,0,0,1,0,0,0,0
0,1,1,1,1,1,1,0
1,0,1,1,1,0,1,1
0,0,0,0,1,1,0,1
0,0,1,1,0,0,0,1
0,0,1,0,0,1,1,1
1,0,1,0,0,1,0,0
0,0,0,1,1,1,0,1
0,1,1,0,0,0,0,1
0,0,1,1,0,0,1,1
1,0,1,1,1,1,0,1
0,0,1,1,1,1,1,0
0,0,0,0,1,1,1,1
0,0,1,1,1,1,0,0
1,1,1,0,0,0,0,0
0,0,0,0,0,1,0,0
1,1,0,1,0,1,0,1
0,1,0,0,0,1,1,0
1,0,1,0,0,0,1,0
1,0,1,1,0,1,1,0
1,1,1,0,1,0,1,1
0,0,1,0,1,0,1,0
0,0,1,1,0,0,0,1
1,1,1,0,0,0,0,0
1,0,0,0,1,1,0,0
0,0,1,0,1,0,1,0
0,0,1,1,1,1,1,0
0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0
0,1,1,1,0,0,1,1
0,0,1,0,1,1,1,0
0,0,0,0,1,1,0,1
1,0,0,0,0,1,0,1
0,1,0,1,0,1,1,0
1,1,0,0,1,0,0,0
0,0,1,0,1,0,0,0
0,0,0,1,0,1,1,0
1,0,1,1,1,0,0,1
0,0,0,1,1,0,1,1
0,0,1,0,0,0,0,1
1,0,1,0,1,0,0,1
1,0,0,0,0,0,1,1
1,0,0,1,0,1,0,1
1,1,0,1,1,0,1,0
1,1,1,0,1,1,0,1
0,0,1,1,0,1,0,1
1,1,1,1,0,1,0,0
0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1
0,1,1,0,0,0,1,1
1,0,1,0,0,1,1,0
0,0,1,0,1,0,1,0
0,1,0,0,1,0,1,1
1,0,1,0,0,0,0,0
1,0,1,0,0,0,0,0
1,1,0,0,0,0,0,1
0,1,0,1,0,1,1,0
0,0,1,1,1,1,0,0
1,0,1,1,0,0,0,0
0,1,0,1,1,0,0,1
1,0,1,0,0,1,0,0
0,1,1,0,1,1,0,0
0,0,0,1,0,1,0,0
1,1,0,1,0,1,1,1
0,1,0,1,0,0,0,0
1,0,1,1,0,0,0,0
1,1,1,0,0,1,0,0
0,0,1,1,0,1,0,1
0,1,1,0,1,1,0,0
0,0,0,0,1,0,1,1
0,0,0,0,1,1,1,1
1,1,1,1,0,1,0,0
1,1,1,1,0,1,1,0
0,1,1,1,1,0,1,0
0,0,0,1,0,1,0,0
1,0,0,0,1,0,1,0
0,1,0,0,1,0,1,1
0,1,1,1,0,1,0,1
